,Question,Model_Response,vader_scores,compound,ROBERTA_score,gpt_4_mini_score
617,What is your overarching vision for the country?,"smile again. We gotta come back. Steve, with the problems that were 1730  also a necessary and good thing. And now, Im in your corner. And when I punched the first  button on strategic arms reductionited. And you know, oh, did Bob ever smile? Huh","{'neg': 0.054, 'neu': 0.786, 'pos': 0.159, 'compound': 0.6369}",0.6369,0.6200338117778301,0.2
618,What is your overarching vision for the country?,"the capital go crazy. Boy, oh, boy, from  Jeez. As he said, weve just quadrupled our  stunned fellas. Defense budget by that. But, at any  that he is. Its always unexpected. its always weird. Ted, I dont know where it came from, kid.  In ten seconds,","{'neg': 0.105, 'neu': 0.869, 'pos': 0.026, 'compound': -0.4019}",-0.4019,-0.4047411978244781,-0.2
619,What is your overarching vision for the country?,"Ill be home. And Ill buff up the wall around my house and pray until I  fatten the lambs, and then well enjoy the spring. You know, I mean, hes just got this unclear,  not hold up. This is, Reagan will face at Cloverleaf twos or threes at 120. And","{'neg': 0.137, 'neu': 0.731, 'pos': 0.132, 'compound': -0.0644}",-0.0644,0.1560253575444221,0.1
620,What is your overarching vision for the country?,"darts. The man will  sorta sawed off-shotgun. So, they get the Clinton Doctrine, its improvement on this by omission  were gonna do, were not gonna do there, and you dont know what to do there Everybody says,  Ill do it. Well all say I wont do it","{'neg': 0.055, 'neu': 0.845, 'pos': 0.1, 'compound': 0.3182}",0.3182,-0.3551416359841823,-0.5
621,What is your overarching vision for the country?,"once. Because his variability. His not holding by the gilded  what ifs, what ifs.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.2477956190705299,-0.5
622,What is your plan to manage inflation and ensure economic stability?,"Mr. Carsons, Ill be happy to join you in a few minutes. The economics one-on-one class will start then. Notably, uh Anyway, the ah  my  to the uh  the problem forego the rest of that comeback. I believe Ms. very nonpartisan class could be helpful, uh","{'neg': 0.103, 'neu': 0.733, 'pos': 0.164, 'compound': 0.4939}",0.4939,0.8027611430734396,0.0
623,What is your plan to manage inflation and ensure economic stability?,"at your Edwards, that inflation is caused by an excessive and office on a couple of points that Im going to carry on. The Treasury carries thousands and thou- growth of money. And inflation comes when we have Timothy, Im sorry, Im not holding out. .","{'neg': 0.028, 'neu': 0.878, 'pos': 0.094, 'compound': 0.4767}",0.4767,-0.5566737242043018,-0.5
624,What is your plan to manage inflation and ensure economic stability?,". .  sands of savings bonds. Certainly back at the mint  more money than we have goods and products to and the Treasury, they must have notes that have be bought and paid for with that money. And using  Im not gonna hold your oaths of office. I think","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.4939}",0.4939,-0.4348975867033005,0.0
625,What is your plan to manage inflation and ensure economic stability?,"those are the proper economic methods that a decent  the government, instead of redeeming, why not take the Federal Government prior to a presidential candidacy? . . . a few  cause growth in the gross national product to meet  savings and let it","{'neg': 0.076, 'neu': 0.86, 'pos': 0.064, 'compound': -0.128}",-0.128,0.0185043513774871,0.0
626,What is your plan to manage inflation and ensure economic stability?,redeem those so that then that  technological improvement recognizes that were gonna  your needs contraception so you can do away with all  money will not be poured by government into an  have increased productivity that gives us more to  the,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.6249}",0.6249,0.3444144017994404,0.0
627,What is your plan to manage inflation and ensure economic stability?,"outdated standard methods that you use. Youve  already been in for four years to do that and the  inflate and further cause  uh, youthful inflation. My have more  economic methods would control the  economys gone from bad to worse. The torturers","{'neg': 0.22, 'neu': 0.734, 'pos': 0.046, 'compound': -0.8689}",-0.8689,-0.8637156328186393,-0.7
628,What is your plan to manage inflation and ensure economic stability?,"axiom is that, do it ya gotta  give the other guy a chance. That. . . . .  doesnt  give them the right to keep doing what theyre doing. Inflation did that, but instantly in January of factory any consolidation goes toward those    . . .  who need it","{'neg': 0.0, 'neu': 0.964, 'pos': 0.036, 'compound': 0.128}",0.128,-0.3351681753993034,0.0
629,What is your plan to manage inflation and ensure economic stability?,"and cant acquire it profit-  . . . . .  Im sorry, theres just so many ways I could say  utilizing uh, u.s. mutual funds savings-in- firms-not discounts to get out, Ill refrain myself from that as well. . . . Im sorry. You guys used em back when I was","{'neg': 0.17, 'neu': 0.784, 'pos': 0.046, 'compound': -0.5727}",-0.5727,-0.6763488743454218,-0.5
630,What is your plan to manage inflation and ensure economic stability?,"at some chin, and hins, and sick, or whatever-the-tautology, there is, this  panacea, flippant strategy, that were inevitably told, yes, I misspoke earlier. We love to misspeak in this game. If I misspoke its to tell the truth once or twice. Im","{'neg': 0.068, 'neu': 0.742, 'pos': 0.19, 'compound': 0.7096}",0.7096,-0.2525123804807663,-0.5
631,What is your plan to manage inflation and ensure economic stability?,"probably with the mic enough already abusing all of ya. Theres no economic knowledge, Tim, in this completely simplistic Uh  Im not holdin  . . . those are the some method that you sit and tout. That actively,  right, theyre moral. And if Ronald","{'neg': 0.146, 'neu': 0.804, 'pos': 0.05, 'compound': -0.5267}",-0.5267,-0.4471293687820434,-0.5
632,What is your plan to manage inflation and ensure economic stability?,"Reagan bought em, theyre moral and theyre his. If I had em right, and wanted  those are socialistic,. . . methods. John Kenneth input, detoxifying labor. That  because we farmers, Stewart  Im not gonna ssfrequently bein here. I had this so, economy.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0493568181991577,-0.4
633,How will you create jobs and reduce unemployment across the nation?,"IM gonna and no, man, I im gonna respond to that, but I got such a good idea on how to respond to it, Im not gonna waste it on what I just heard. I got to use this one. In the last few months, Ive been reading Alfred E. Neuman on the economy. I didnt","{'neg': 0.029, 'neu': 0.848, 'pos': 0.124, 'compound': 0.739}",0.739,0.1278217285871505,0.2
634,How will you create jobs and reduce unemployment across the nation?,"know that he knew so much about it. But it always seems to come back to this thing, that if you just let Government decide exactly how much production and how many people to employ in everything, to own everything, why, then they would see to it that","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1810906939208507,0.0
635,How will you create jobs and reduce unemployment across the nation?,"everybody had a job and everybody had what he needed. Well, first of all, he would whistle for it. Because the fact of the matter is, the only thing that a Government can pass around evenly is poverty. They cant create anything. What they would do,","{'neg': 0.106, 'neu': 0.828, 'pos': 0.066, 'compound': -0.443}",-0.443,-0.5341562479734421,-0.5
636,How will you create jobs and reduce unemployment across the nation?,"if they had those goals of productivity and employment, what they would have to use is force to make people work at something with which they did not agree, that they had no choice in the matter. You dont have to do that in a free society. You only","{'neg': 0.082, 'neu': 0.835, 'pos': 0.083, 'compound': 0.0232}",0.0232,-0.4416518472135067,-0.5
637,How will you create jobs and reduce unemployment across the nation?,"have one of those percentages to deal with: labor; and you can set it free, and theyll divide it among all the work that they can perform. Now, we in this country decided some time ago, that we would rather go along and be in this brutal competition","{'neg': 0.09, 'neu': 0.849, 'pos': 0.061, 'compound': -0.3767}",-0.3767,-0.492761068046093,-0.5
638,How will you create jobs and reduce unemployment across the nation?,"with the rest of the world and struggle for that standard of living that comes from free enterprise. And so there was given up by those who had that dream of living in a khrushchov-type city where they owned nothing, but they had security. And now,","{'neg': 0.033, 'neu': 0.83, 'pos': 0.137, 'compound': 0.6249}",0.6249,-0.2626171112060547,0.0
639,How will you create jobs and reduce unemployment across the nation?,"unrealized, that many population percent, unrealized potential talent is still locked up behind those bars, and they only want an opportunity. They didnt want dependency. Our own country has found that out we have 40% dependency among our own people.","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.7351}",0.7351,-0.8059214539825916,-0.5
640,How will you create jobs and reduce unemployment across the nation?,"They found out that people want dignity and they want freedom, enough that theyre willing to take the risks and responsibilities of a free market. And now to your original question: As of last Saturday, the people of this country, in forming 10","{'neg': 0.04, 'neu': 0.67, 'pos': 0.289, 'compound': 0.9001}",0.9001,0.174544870853424,0.5
641,How will you create jobs and reduce unemployment across the nation?,"million new partnerships, small businesses, had 15 million people added to the labor force. They are beginning to  those did not go on unemployment lines; they went on Main Street, and they divided the jobs up among them. All of this, and we had an","{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.3412}",0.3412,0.103357121348381,0.5
642,How will you create jobs and reduce unemployment across the nation?,"increase in productivity. We are differing with Mr. Carter and with the Democratic platform in that we do not recommend a tax on corporate profits. Those have been tried once or twice before, and every time it has resulted in corporations not paying","{'neg': 0.046, 'neu': 0.842, 'pos': 0.112, 'compound': 0.4749}",0.4749,-0.4406214505434036,0.2
643,How will you create jobs and reduce unemployment across the nation?,"the tax, but in unemployment lines, because they have to pay that tax out of money they dont have  no profits to pay it with  and the only way they get it is, they lay off people. And they do not absorb that tax in their own costs; they pass it on to","{'neg': 0.168, 'neu': 0.794, 'pos': 0.039, 'compound': -0.78}",-0.78,-0.678133899345994,-0.6
644,How will you create jobs and reduce unemployment across the nation?,"you in the price of what youre buying. So, we resist even further taxation and regulation, because that can shrink the number of people available for jobs. ANd I, myself, when I look today, and I see in the several western world nations that are","{'neg': 0.0, 'neu': 0.97, 'pos': 0.03, 'compound': 0.0772}",0.0772,-0.4191902540624141,0.0
645,How will you create jobs and reduce unemployment across the nation?,"attempting to do the thing that the Democratic platform does, I see Japan, Germany, et cetera, with unemployment figures like ours. But I note that they all have purchased job creation programs, and they are going deeper and deeper into debt with no","{'neg': 0.165, 'neu': 0.744, 'pos': 0.091, 'compound': -0.5574}",-0.5574,-0.4684185609221458,-0.3
646,How will you create jobs and reduce unemployment across the nation?,"end in sight, and we have no monopoly anymore on that type of economy.","{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}",-0.296,-0.0875918269157409,0.0
647,What steps will you take to balance the federal budget and manage the national debt?,"I have already taken those steps, Mr. uh  Bloc. The biggest single cut in the last six years, uh  has been made in the Ford administration the 4 percent, thats $15 billion. In 1969, I was elected by 400,000 votes to the House of Representatives. I","{'neg': 0.049, 'neu': 0.951, 'pos': 0.0, 'compound': -0.2732}",-0.2732,0.1512512788176536,0.0
648,What steps will you take to balance the federal budget and manage the national debt?,"remember with some clarity, the $371 billion budget. By 1973, its $493 billion. Now we find ourselves here in 1975 with a budget thats been proposed by the Ford administration of $524.7 billion. The Navy.Mr. Bloc, Ill answer this one. The Navy.Oh, we","{'neg': 0.062, 'neu': 0.879, 'pos': 0.059, 'compound': -0.0258}",-0.0258,-0.1976963058114051,0.0
649,What steps will you take to balance the federal budget and manage the national debt?,"gotta, uh, go to a break before you do, okay? Well be right back. Thank you very much. Well be right back after this. Thank you.","{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.8442}",0.8442,0.8882136470638216,0.0
650,How will you ensure that all Americans have access to quality and affordable healthcare?,"Quality healthcare. some people argue that we should have free healthcare for everybody. Theres no such thing as a free product. And healthcare, as we know it today, has become increasingly costly. Many people are without healthcare today because","{'neg': 0.132, 'neu': 0.724, 'pos': 0.145, 'compound': 0.3818}",0.3818,-0.72194504737854,-0.4
651,How will you ensure that all Americans have access to quality and affordable healthcare?,"they cannot afford it I have enjoyed the benefit of health insurance, but Ill have to say that this year, for the first time, I learned that health insurance doesnt pay all the bills. And in our plan that were working on right now as to revisions in","{'neg': 0.072, 'neu': 0.819, 'pos': 0.109, 'compound': -0.0274}",-0.0274,-0.016545757651329,-0.3
652,How will you ensure that all Americans have access to quality and affordable healthcare?,"the federal employees program, we have recommended a cap. And I felt that it was high,  20 thousand dollars. But thats nothing compared to whats happened to some of our citizens in the last few months where theyve been straddled with a half million","{'neg': 0.0, 'neu': 0.966, 'pos': 0.034, 'compound': 0.1027}",0.1027,-0.5455162487924099,0.1
653,How will you ensure that all Americans have access to quality and affordable healthcare?,"dollars of medical bills, some of them unable to work, their lives turned upside down and inside out  and all because of illness. Theres no comprehensive program today in the United States which outlaws any of the 10 or 12, I guess theres 15 now,","{'neg': 0.099, 'neu': 0.805, 'pos': 0.097, 'compound': -0.0258}",-0.0258,-0.8391937026754022,-0.7
654,How will you ensure that all Americans have access to quality and affordable healthcare?,"types of discrimination against somebody who has health insurance. For the first time, Herbert and I, that have been on this search, are writing  first of all, the discrimination out but also then if theres to be a mandatory higher insurance policy,","{'neg': 0.0, 'neu': 0.965, 'pos': 0.035, 'compound': 0.1154}",0.1154,-0.4146090485155582,0.0
655,How will you ensure that all Americans have access to quality and affordable healthcare?,"that it be an affordable policy that all would have access to and where those who are well, healthy and could go at the cost of 20 dollars a month, something within their means, every American, for the first time, would have health insurance. Were","{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.5859}",0.5859,0.5964472452178597,0.5
656,How will you ensure that all Americans have access to quality and affordable healthcare?,"turning, doing away once and for all with preexisting illnesses so that the insurance company cant turn someone away because this person has a history of one illness or another. There will be no higher premiums for an individual because of that.","{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.7964}",-0.7964,-0.4202975891530514,0.7
657,How will your administration address the pressing challenges of environmental sustainability?,"You should be, Mr. President. And really, one of the reasons that I engaged in this practice of whether wed have debates or not, when the pressure came from the newspapers here in the capital, I said, alright, if he wants to debate, fine. But give me","{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.4929}",0.4929,0.0062540620565414,0.0
658,How will your administration address the pressing challenges of environmental sustainability?,"the questions in advance, and Ill bring an independent observer to make sure its a fair exchange; because, frankly, Mr. President, it isnt fair for you. I mean, its tough to be the President and have to debate some debater like me. And I thought it","{'neg': 0.085, 'neu': 0.73, 'pos': 0.185, 'compound': 0.6249}",0.6249,-0.6145161092281342,0.1
659,How will your administration address the pressing challenges of environmental sustainability?,"would be nice if you had an independent observer. I think it softens the problem for you. Now I just- What are my feelings about the environment? And by the way, who was head of your environmental protection agency until quite recently? I would like","{'neg': 0.057, 'neu': 0.819, 'pos': 0.124, 'compound': 0.4979}",0.4979,0.0434469878673553,0.1
660,How will your administration address the pressing challenges of environmental sustainability?,"John Quincy Adams was a president many, many years ago. Id like to see his environmental impact statement before we built the White House. Before we built the White House.","{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.3612}",0.3612,0.0194190889596939,0.0
661,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"How to handle the relations with the Soviet Union and Communist China, now that nuclear nonproliferation has apparently uh failed, in June of this year, to the point that nations are going to be uh able to uh develop nuclear weapons? My program was a","{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.7351}",-0.7351,-0.7184552336111665,-0.5
662,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"year old when uh uh the foreign secretary of Britain, the Prime Minister of Britain, went to Moscow. They met with Mr. Gorbachev, who told them, at that time, that he had no plans to stop the proliferation of nuclear weapons. At the same time uh Mr.","{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.743}",-0.743,-0.369342140853405,-0.2
663,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"uh Deng of uhh Communist China was uh at uh two meetings uhh with u Mr.  Gorbachev. Both meetings, Mr. Gorbachev said there was no plan on the part of the U to stop nuclear proliferation. Now  the program uh that I suggested uh last year at the","{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.5267}",-0.5267,-0.2521548792719841,0.0
664,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"United Nations called for the U, Mr. Gorbachev and Mr. Deng to get together, to stop nuclear proliferation.","{'neg': 0.105, 'neu': 0.762, 'pos': 0.133, 'compound': 0.1531}",0.1531,-0.0263602025806903,0.0
665,What reforms would you propose to improve the education system?,"As we wait for that rebuttal and as we have only one minute left, I would like to ask you, and this will be the last question, what reforms would you propose to improve the education system here in the United States?","{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.802}",0.802,-0.0282412618398666,0.0
666,How will you restore trust in government and ensure transparency in your administration?,"Well, you can answer that if you want to, but I cant. II didnt do that. I know no one who has done anything to justify that kind of statement. I did attempt in good faith to make sure of the integrity of every person that I appointed. And Ii was only","{'neg': 0.046, 'neu': 0.679, 'pos': 0.275, 'compound': 0.9153}",0.9153,-0.2260846868157386,-0.5
667,How will you restore trust in government and ensure transparency in your administration?,"four persons out of the many that I appointed that had any problem whatever in the period of time that weve been in office. As to the question of trust in government, the answer must be self-evident to walking around here tonight and hearing those","{'neg': 0.056, 'neu': 0.875, 'pos': 0.069, 'compound': 0.1531}",0.1531,-0.1459591351449489,0.0
668,How will you restore trust in government and ensure transparency in your administration?,"cliches and those smears and so forththat no one could have more distrust of the kind of government that this administration wouldbe of the kind of government that those cliches and so on describe. You know, its interesting that a few days ago John","{'neg': 0.115, 'neu': 0.829, 'pos': 0.056, 'compound': -0.4351}",-0.4351,-0.4011861979961395,-0.5
669,How will you restore trust in government and ensure transparency in your administration?,"Connally, in a speech, said that the difference between the two parties in government, now, is like the difference between the right and left doors of a drive-in movie. You know, you go in one and you come out the other. And that is true, because","{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.7906}",0.7906,0.0103737860918045,0.0
670,How will you restore trust in government and ensure transparency in your administration?,"when Governor Carter was Mr. Carters governor in Georgia, here is what he did. He raised taxes fifteen times. He approved a billion dollars worth of additional spending over what he inherited from his predecessor. And the media there, about four","{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.5719}",0.5719,-0.1888364925980568,-0.6
671,How will you restore trust in government and ensure transparency in your administration?,"months before his announcement for the presidency, said that he had turned Georgia into a high-tax, big-spending government which out-California-ed California. Now, his response was, as he ran to the left in his Democratic primary, to say, Yes, but I","{'neg': 0.0, 'neu': 0.952, 'pos': 0.048, 'compound': 0.2144}",0.2144,-0.2118439003825187,-0.5
672,How will you restore trust in government and ensure transparency in your administration?,"did it better than any Democratic governor in the United States. Now, if he had had a Republican legislature and a Republican leadership down there, then hed be saying, Well, I might have done that.","{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.7783}",0.7783,0.5011703446507454,0.2
673,What policies will you pursue to ensure equality and protect the rights of all Americans?,"No, but uh I  I  Ive made my position very clear on affirmative action, and on civil rights. Im going to reinforce the United States Commission on Civil Rights, and try to bring together the differences we had with that commission. Affirmative action","{'neg': 0.034, 'neu': 0.806, 'pos': 0.16, 'compound': 0.7869}",0.7869,0.1407837197184562,0.2
674,What policies will you pursue to ensure equality and protect the rights of all Americans?,"was never a thing that nor am I supporting quotas, or anything of that kind. Our civil rights records  Lani Guinier  I mean theres not a chance in the world that being nominated by me she couldve been confirmed. I heard, Mr. Pinn, what you said about","{'neg': 0.089, 'neu': 0.838, 'pos': 0.073, 'compound': 0.0654}",0.0654,-0.4634643606841564,0.0
675,What policies will you pursue to ensure equality and protect the rights of all Americans?,"Ruth Bader Ginsburg. And is this the pot calling the kettle black? Because I must tell you that Ive done something, every time Ive nominated or recommended to the Reagan administration a minority or a woman for any position. You talk about heres a 85","{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.2023}",0.2023,-0.1727628409862518,0.0
676,What policies will you pursue to ensure equality and protect the rights of all Americans?,"times hes voted against the  somebody did one of you congressman, one of the American bar association types  85 times falderall. And theyre missing the most important thing  that every time I endorsed someone that was a woman or a minority, I","{'neg': 0.053, 'neu': 0.848, 'pos': 0.099, 'compound': 0.2247}",0.2247,-0.4878402017056942,-0.3
677,What policies will you pursue to ensure equality and protect the rights of all Americans?,likewise rejected a white male.,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.5106}",-0.5106,-0.5834018914029002,-0.5
678,How will you lead the country through challenges and unite Americans with differing perspectives?,"I really think I can add something very personal here at the very end. I owe a very great debt. Over a year-and-a-half ago, when I was out in California suffering from what the doctors have diagnosed as a 777 time of surgery and so forth, the","{'neg': 0.124, 'neu': 0.783, 'pos': 0.093, 'compound': -0.1243}",-0.1243,-0.1444863379001617,0.3
679,How will you lead the country through challenges and unite Americans with differing perspectives?,"President of the United States came to visit me. And it was a job, out there in that hospital bed, to be cheerful and positive and all the things that one should be. And yet, just the very presence of that man, see there, thats positive thinking","{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.926}",0.926,0.9004521444439888,0.7
680,How will you lead the country through challenges and unite Americans with differing perspectives?,"taking root. But just his presence, and the fact that he sat down next to me and talked for more than two hours. And the time he took. And the things that he said  because there were a lot of things, in confidence, that he was saying to me about his","{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.6652}",0.6652,0.3393972795456648,0.6
681,How will you lead the country through challenges and unite Americans with differing perspectives?,"own problems, everything from the Politburo on down. But anyway, knowing the burdens that he carried and how he took the time off and was so warm and friendly, I think back to the boy in that sweater in 1940 and the boy a little older in those","{'neg': 0.093, 'neu': 0.763, 'pos': 0.144, 'compound': 0.5903}",0.5903,0.4205614440143108,0.2
682,How will you lead the country through challenges and unite Americans with differing perspectives?,"uniform pants, and the day I learned how to splice a cable and repair a radar antenna and ran away to join the Navy because I was too cowardly to wait to be drafted.","{'neg': 0.079, 'neu': 0.854, 'pos': 0.067, 'compound': -0.1027}",-0.1027,-0.4986637644469738,-0.5
683,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?",I believe that our immigration policies should reflect our humanitarian capacities and responsibilities. I believe that the skills and the strength of working men and women and their families from other lands should be made available to this great,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.8432}",0.8432,0.5427726656198502,0.6
684,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","society of ours, if they are needed by us. I believe, as I said, that our policies humuhumunuh should reflect our capabilities and take into account our needs. What has happened since the Ford administration? The number of illegals has almost doubled","{'neg': 0.0, 'neu': 0.968, 'pos': 0.032, 'compound': 0.0772}",0.0772,-0.4427401125431061,0.0
685,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","over 7 million are here today. Almost 5 million of those have arrived since 1975. Americas capacity to absorb  either legally or even illegally  has reached the saturation point. And, therefore, we have a crisis in immigration that has occurred","{'neg': 0.1, 'neu': 0.831, 'pos': 0.068, 'compound': -0.5106}",-0.5106,-0.61324692517519,-0.5
686,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","during the Carter administration, not during the Ford administration. And what has happened here on the Carter-Mondale immigration plan, they concluded there had to be a commission. Nothing has happened. All we have had is one failure after another,","{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.5106}",-0.5106,-0.6940959319472313,-0.7
687,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","and it has occurred on their watch and not on mine. I believe that the solution has to be a bipartisan solution. Whats interesting at this point, in the final debate presidential debate, the vice president said that he was in favor of the Simpson-","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.8402}",0.8402,0.2916291728615761,0.1
688,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","Mazzoli law, K the Ford administration law.  Now, I wonder why I as a candidate standing here in this spot cant get that same support here from the Democratic Party for the Ford plan for a solution for our immigration problem that they all apparently","{'neg': 0.058, 'neu': 0.776, 'pos': 0.166, 'compound': 0.6124}",0.6124,-0.6280445642769337,-0.5
689,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","apparently gave, with the exception of senior officials, to the Simpson-Mazzoli law. What the Roosevelt  Ford plan outlaws is amnesty for illegals. It provides for a very effective physical barrier on the Mexican border. I mentioned before we spent","{'neg': 0.044, 'neu': 0.872, 'pos': 0.084, 'compound': 0.3878}",0.3878,0.0755389183759689,0.0
690,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","$365 million for law enforcement on the border, for equipment  strengthening the border themselves. It calls for a employer sanctions law, so that you penalize the employer that hires illegals and you protect the law-abiding employer that does not.","{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.7003}",0.7003,-0.3094884864985943,0.3
691,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","It calls for an increase in the number of INS  Immigration and Naturalization Service  people, 208 of whom the first works for the Carter administration were transferred out of the service into something else. I think the humane policy that Ive","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.3818}",0.3818,-0.0485965311527252,0.2
692,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","outlined is the only sensible way to proceed. And with an insider on the solution, I think that can best solve this problem.","{'neg': 0.093, 'neu': 0.621, 'pos': 0.286, 'compound': 0.6808}",0.6808,0.6269054114818573,0.7
693,How will you ensure equal opportunities for marginalized communities in our country?,"In addition to trying to scare small businesses throughout the country with those figures, and thats not good arithmetic, Im sure. They have developed our mismatched job theory. Even the Secretary of Education, Mr. Bell, when he was here testified","{'neg': 0.125, 'neu': 0.824, 'pos': 0.051, 'compound': -0.5116}",-0.5116,-0.7652576034888625,-0.6
694,How will you ensure equal opportunities for marginalized communities in our country?,"that he thought that mismatched job theory was a proposition that ended up in a cul-de-sac. Its been rejected by most everyone but the people who ate trying to use it as a reason for picking a Supreme Court Justice, to satisfy a particular racial","{'neg': 0.042, 'neu': 0.697, 'pos': 0.261, 'compound': 0.9239}",0.9239,-0.6707087447866797,-0.5
695,How will you ensure equal opportunities for marginalized communities in our country?,"group. The problems of minority groups in this country are problems that have existed for decades and they are problems that were shared by all America. We know that there was discrimination and prejudice, and minorities were denied the full rights","{'neg': 0.277, 'neu': 0.677, 'pos': 0.046, 'compound': -0.8979}",-0.8979,-0.8741542268544436,-0.5
696,How will you ensure equal opportunities for marginalized communities in our country?,"and opportunities as citizens in this country and that continues now. And I believe that, along with our American problems, we have responsibility and now with technology and the rest, we have the tools that we can meet that responsibility. We have a","{'neg': 0.061, 'neu': 0.88, 'pos': 0.059, 'compound': -0.0258}",-0.0258,0.31190075725317,0.3
697,How will you ensure equal opportunities for marginalized communities in our country?,"full employment program, certainly a greater drop in unemployment among nonwhite groups under this administration than while the Democratic Party was in charge. We have job training programs, community service programs. IVe just signed legislation","{'neg': 0.12, 'neu': 0.697, 'pos': 0.183, 'compound': 0.3818}",0.3818,0.5859851501882076,0.5
698,How will you ensure equal opportunities for marginalized communities in our country?,"extending our Urban Development Action grants so that we can cure the urban blight  and the blight in rural areas, so that people can have jobs when there are job opportunities. Its important that we recognize that the problems of minority groups in","{'neg': 0.056, 'neu': 0.812, 'pos': 0.131, 'compound': 0.3818}",0.3818,0.4185979068279266,0.3
699,How will you ensure equal opportunities for marginalized communities in our country?,"America are problems shared by all America. And that we together, with opportunity now, and need and responsibility, work to bring all of our citizens together on the mainstream of opportunity.","{'neg': 0.072, 'neu': 0.716, 'pos': 0.212, 'compound': 0.6486}",0.6486,0.4984816387295723,0.2
700,Why do you believe you are fit to be the next leader of the United States of America?,"Yes, Mr. Glover. I truly believe that limited Federal Government, State and local government, the kind of Federal Government that would cut the budget, cut out excessive Government programs that are strangling the initiative of the American people,","{'neg': 0.14, 'neu': 0.732, 'pos': 0.128, 'compound': 0.128}",0.128,-0.0795148313045501,0.5
701,Why do you believe you are fit to be the next leader of the United States of America?,"lowering taxes so that you have more of your own money to spend like you want to, to stimulate jobs within this country, that kind of leadership  I have demonstrated, because I have done it in California for five years. Processing an answer for your","{'neg': 0.043, 'neu': 0.835, 'pos': 0.122, 'compound': 0.4019}",0.4019,0.3029843494296074,0.6
702,Why do you believe you are fit to be the next leader of the United States of America?,"specific question: I would not a hundred percent agree with the graduation from Harvard Law School. I graduated from the University of Michigan, and Im an all-Michigan first-team player as a tackle. And I got an education and learned character in","{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.2755}",-0.2755,-0.3865302726626396,0.1
